"sample","Biotic_abiotic","Trans_name","count","total","percentage"
"5cm-end_CPCRW_90d_FAD_instant chemistry","Abiotic","acetylation (-H2O)",5,1518,0.33
"5cm-end_CPCRW_90d_FAD_instant chemistry","Abiotic","C2H2",351,1518,23.12
"5cm-end_CPCRW_90d_FAD_instant chemistry","Abiotic","Carboxylation",8,1518,0.53
"5cm-end_CPCRW_90d_FAD_instant chemistry","Abiotic","condensation/dehydration",3,1518,0.2
"5cm-end_CPCRW_90d_FAD_instant chemistry","Abiotic","Formic Acid (-H2O)",10,1518,0.66
"5cm-end_CPCRW_90d_FAD_instant chemistry","Abiotic","glyoxylate (-H2O)",9,1518,0.59
"5cm-end_CPCRW_90d_FAD_instant chemistry","Abiotic","H2S",14,1518,0.92
"5cm-end_CPCRW_90d_FAD_instant chemistry","Abiotic","hydrogenation/dehydrogenation",4,1518,0.26
"5cm-end_CPCRW_90d_FAD_instant chemistry","Abiotic","hydroxylation (-H)",7,1518,0.46
"5cm-end_CPCRW_90d_FAD_instant chemistry","Abiotic","NO3-",1,1518,0.07
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","Alanine",1,1518,0.07
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","Arginine",13,1518,0.86
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","Asparagine",1,1518,0.07
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","Aspartic Acid",3,1518,0.2
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","biotinyl (-H)",1,1518,0.07
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","CH4_O",335,1518,22.07
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","Cysteine",1,1518,0.07
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","Glutamic Acid",3,1518,0.2
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","Glycine",1,1518,0.07
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","Isoleucine",1,1518,0.07
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","malonyl group (-H2O)",219,1518,14.43
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","NH_CH2",2,1518,0.13
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","palmitoylation (-H2O)",14,1518,0.92
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","Phenylalanine",4,1518,0.26
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","secondary amine",1,1518,0.07
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","Serine",80,1518,5.27
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","Threonine",2,1518,0.13
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","thymidine (-H2O)",1,1518,0.07
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","urea addition (-H)",1,1518,0.07
"5cm-end_CPCRW_90d_FAD_instant chemistry","Biotic","uridine (-H2O)",1,1518,0.07
"5cm-end_CPCRW_90d_FAD_instant chemistry","both","C6H10O5",88,1518,5.8
"5cm-end_CPCRW_90d_FAD_instant chemistry","both","C6H10O6",57,1518,3.75
"5cm-end_CPCRW_90d_FAD_instant chemistry","both","D-Ribose (-H2O) (ribosylation)",2,1518,0.13
"5cm-end_CPCRW_90d_FAD_instant chemistry","both","disaccharide (-H2O)",1,1518,0.07
"5cm-end_CPCRW_90d_FAD_instant chemistry","both","erythose (-H2O)",182,1518,11.99
"5cm-end_CPCRW_90d_FAD_instant chemistry","both","Glucuronic Acid (-H2O)",10,1518,0.66
"5cm-end_CPCRW_90d_FAD_instant chemistry","both","transamination (-O)",1,1518,0.07
"5cm-end_CPCRW_90d_FAD_saturated","Abiotic","acetotacetate (-H2O)",89,1706,5.22
"5cm-end_CPCRW_90d_FAD_saturated","Abiotic","acetylation (-H2O)",6,1706,0.35
"5cm-end_CPCRW_90d_FAD_saturated","Abiotic","C2H2",387,1706,22.68
"5cm-end_CPCRW_90d_FAD_saturated","Abiotic","Carboxylation",5,1706,0.29
"5cm-end_CPCRW_90d_FAD_saturated","Abiotic","condensation/dehydration",4,1706,0.23
"5cm-end_CPCRW_90d_FAD_saturated","Abiotic","Formic Acid (-H2O)",9,1706,0.53
"5cm-end_CPCRW_90d_FAD_saturated","Abiotic","glyoxylate (-H2O)",8,1706,0.47
"5cm-end_CPCRW_90d_FAD_saturated","Abiotic","H2S",6,1706,0.35
"5cm-end_CPCRW_90d_FAD_saturated","Abiotic","hydrogenation/dehydrogenation",4,1706,0.23
"5cm-end_CPCRW_90d_FAD_saturated","Abiotic","hydroxylation (-H)",5,1706,0.29
"5cm-end_CPCRW_90d_FAD_saturated","Abiotic","methanol (-H2O)",1,1706,0.06
"5cm-end_CPCRW_90d_FAD_saturated","Abiotic","NO3-",1,1706,0.06
"5cm-end_CPCRW_90d_FAD_saturated","Biotic","Alanine",3,1706,0.18
"5cm-end_CPCRW_90d_FAD_saturated","Biotic","Aspartic Acid",1,1706,0.06
"5cm-end_CPCRW_90d_FAD_saturated","Biotic","CH4_O",385,1706,22.57
"5cm-end_CPCRW_90d_FAD_saturated","Biotic","Glutamic Acid",2,1706,0.12
"5cm-end_CPCRW_90d_FAD_saturated","Biotic","Glycine",1,1706,0.06
"5cm-end_CPCRW_90d_FAD_saturated","Biotic","Isoleucine",1,1706,0.06
"5cm-end_CPCRW_90d_FAD_saturated","Biotic","malonyl group (-H2O)",239,1706,14.01
"5cm-end_CPCRW_90d_FAD_saturated","Biotic","NH_CH2",5,1706,0.29
"5cm-end_CPCRW_90d_FAD_saturated","Biotic","palmitoylation (-H2O)",26,1706,1.52
"5cm-end_CPCRW_90d_FAD_saturated","Biotic","Phenylalanine",9,1706,0.53
"5cm-end_CPCRW_90d_FAD_saturated","Biotic","Proline",1,1706,0.06
"5cm-end_CPCRW_90d_FAD_saturated","Biotic","secondary amine",4,1706,0.23
"5cm-end_CPCRW_90d_FAD_saturated","Biotic","Serine",78,1706,4.57
"5cm-end_CPCRW_90d_FAD_saturated","Biotic","Threonine",1,1706,0.06
"5cm-end_CPCRW_90d_FAD_saturated","both","C6H10O5",106,1706,6.21
"5cm-end_CPCRW_90d_FAD_saturated","both","C6H10O6",91,1706,5.33
"5cm-end_CPCRW_90d_FAD_saturated","both","D-Ribose (-H2O) (ribosylation)",4,1706,0.23
"5cm-end_CPCRW_90d_FAD_saturated","both","disaccharide (-H2O)",6,1706,0.35
"5cm-end_CPCRW_90d_FAD_saturated","both","erythose (-H2O)",206,1706,12.08
"5cm-end_CPCRW_90d_FAD_saturated","both","Glucuronic Acid (-H2O)",12,1706,0.7
"5cm-end_CPCRW_timezero__timezero","Abiotic","acetotacetate (-H2O)",61,1206,5.06
"5cm-end_CPCRW_timezero__timezero","Abiotic","acetylation (-H2O)",2,1206,0.17
"5cm-end_CPCRW_timezero__timezero","Abiotic","C2H2",291,1206,24.13
"5cm-end_CPCRW_timezero__timezero","Abiotic","Carboxylation",8,1206,0.66
"5cm-end_CPCRW_timezero__timezero","Abiotic","condensation/dehydration",2,1206,0.17
"5cm-end_CPCRW_timezero__timezero","Abiotic","Formic Acid (-H2O)",8,1206,0.66
"5cm-end_CPCRW_timezero__timezero","Abiotic","glyoxylate (-H2O)",8,1206,0.66
"5cm-end_CPCRW_timezero__timezero","Abiotic","H2S",5,1206,0.41
"5cm-end_CPCRW_timezero__timezero","Abiotic","hydrogenation/dehydrogenation",3,1206,0.25
"5cm-end_CPCRW_timezero__timezero","Abiotic","hydroxylation (-H)",5,1206,0.41
"5cm-end_CPCRW_timezero__timezero","Abiotic","Inorganic Phosphate",1,1206,0.08
"5cm-end_CPCRW_timezero__timezero","Abiotic","NO3-",1,1206,0.08
"5cm-end_CPCRW_timezero__timezero","Abiotic","PO43-",1,1206,0.08
"5cm-end_CPCRW_timezero__timezero","Biotic","Alanine",2,1206,0.17
"5cm-end_CPCRW_timezero__timezero","Biotic","Aspartic Acid",2,1206,0.17
"5cm-end_CPCRW_timezero__timezero","Biotic","CH4_O",262,1206,21.72
"5cm-end_CPCRW_timezero__timezero","Biotic","Cystine",1,1206,0.08
"5cm-end_CPCRW_timezero__timezero","Biotic","Glutamic Acid",1,1206,0.08
"5cm-end_CPCRW_timezero__timezero","Biotic","Glycine",1,1206,0.08
"5cm-end_CPCRW_timezero__timezero","Biotic","malonyl group (-H2O)",173,1206,14.34
"5cm-end_CPCRW_timezero__timezero","Biotic","NH_CH2",3,1206,0.25
"5cm-end_CPCRW_timezero__timezero","Biotic","palmitoylation (-H2O)",14,1206,1.16
"5cm-end_CPCRW_timezero__timezero","Biotic","Phenylalanine",4,1206,0.33
"5cm-end_CPCRW_timezero__timezero","Biotic","secondary amine",1,1206,0.08
"5cm-end_CPCRW_timezero__timezero","Biotic","Serine",52,1206,4.31
"5cm-end_CPCRW_timezero__timezero","Biotic","Threonine",1,1206,0.08
"5cm-end_CPCRW_timezero__timezero","both","C6H10O5",78,1206,6.47
"5cm-end_CPCRW_timezero__timezero","both","C6H10O6",51,1206,4.23
"5cm-end_CPCRW_timezero__timezero","both","D-Ribose (-H2O) (ribosylation)",2,1206,0.17
"5cm-end_CPCRW_timezero__timezero","both","disaccharide (-H2O)",3,1206,0.25
"5cm-end_CPCRW_timezero__timezero","both","erythose (-H2O)",152,1206,12.6
"5cm-end_CPCRW_timezero__timezero","both","Glucuronic Acid (-H2O)",7,1206,0.58
"5cm-end_SR_150d_CW_saturated","Abiotic","acetotacetate (-H2O)",87,1730,5.03
"5cm-end_SR_150d_CW_saturated","Abiotic","acetylation (-H)",2,1730,0.12
"5cm-end_SR_150d_CW_saturated","Abiotic","acetylation (-H2O)",6,1730,0.35
"5cm-end_SR_150d_CW_saturated","Abiotic","C2H2",384,1730,22.2
"5cm-end_SR_150d_CW_saturated","Abiotic","Carboxylation",5,1730,0.29
"5cm-end_SR_150d_CW_saturated","Abiotic","CHO2",3,1730,0.17
"5cm-end_SR_150d_CW_saturated","Abiotic","condensation/dehydration",5,1730,0.29
"5cm-end_SR_150d_CW_saturated","Abiotic","Formic Acid (-H2O)",9,1730,0.52
"5cm-end_SR_150d_CW_saturated","Abiotic","glyoxylate (-H2O)",9,1730,0.52
"5cm-end_SR_150d_CW_saturated","Abiotic","H2S",10,1730,0.58
"5cm-end_SR_150d_CW_saturated","Abiotic","hydrogenation/dehydrogenation",4,1730,0.23
"5cm-end_SR_150d_CW_saturated","Abiotic","hydroxylation (-H)",5,1730,0.29
"5cm-end_SR_150d_CW_saturated","Abiotic","Inorganic Phosphate",2,1730,0.12
"5cm-end_SR_150d_CW_saturated","Abiotic","methanol (-H2O)",1,1730,0.06
"5cm-end_SR_150d_CW_saturated","Abiotic","NO3-",1,1730,0.06
"5cm-end_SR_150d_CW_saturated","Abiotic","SO42-",1,1730,0.06
"5cm-end_SR_150d_CW_saturated","Biotic","Alanine",3,1730,0.17
"5cm-end_SR_150d_CW_saturated","Biotic","Aspartic Acid",1,1730,0.06
"5cm-end_SR_150d_CW_saturated","Biotic","carbamoyl P transfer (-H2PO4)",1,1730,0.06
"5cm-end_SR_150d_CW_saturated","Biotic","CH4_O",380,1730,21.97
"5cm-end_SR_150d_CW_saturated","Biotic","Cystine",2,1730,0.12
"5cm-end_SR_150d_CW_saturated","Biotic","deoxythymidine 5' diphosphate (-H2O)",1,1730,0.06
"5cm-end_SR_150d_CW_saturated","Biotic","Glutamic Acid",3,1730,0.17
"5cm-end_SR_150d_CW_saturated","Biotic","Glycine",1,1730,0.06
"5cm-end_SR_150d_CW_saturated","Biotic","Isoleucine",1,1730,0.06
"5cm-end_SR_150d_CW_saturated","Biotic","isoprene addition (-H)",1,1730,0.06
"5cm-end_SR_150d_CW_saturated","Biotic","malonyl group (-H2O)",246,1730,14.22
"5cm-end_SR_150d_CW_saturated","Biotic","NH_CH2",4,1730,0.23
"5cm-end_SR_150d_CW_saturated","Biotic","palmitoylation (-H2O)",19,1730,1.1
"5cm-end_SR_150d_CW_saturated","Biotic","Phenylalanine",11,1730,0.64
"5cm-end_SR_150d_CW_saturated","Biotic","Proline",1,1730,0.06
"5cm-end_SR_150d_CW_saturated","Biotic","secondary amine",3,1730,0.17
"5cm-end_SR_150d_CW_saturated","Biotic","Serine",79,1730,4.57
"5cm-end_SR_150d_CW_saturated","Biotic","Threonine",1,1730,0.06
"5cm-end_SR_150d_CW_saturated","Biotic","urea addition (-H)",1,1730,0.06
"5cm-end_SR_150d_CW_saturated","Biotic","uridine 5' diphosphate (-H2O)",1,1730,0.06
"5cm-end_SR_150d_CW_saturated","both","C6H10O5",104,1730,6.01
"5cm-end_SR_150d_CW_saturated","both","C6H10O6",98,1730,5.66
"5cm-end_SR_150d_CW_saturated","both","D-Ribose (-H2O) (ribosylation)",4,1730,0.23
"5cm-end_SR_150d_CW_saturated","both","disaccharide (-H2O)",9,1730,0.52
"5cm-end_SR_150d_CW_saturated","both","erythose (-H2O)",211,1730,12.2
"5cm-end_SR_150d_CW_saturated","both","Glucuronic Acid (-H2O)",10,1730,0.58
"5cm-end_SR_150d_FAD_saturated","Abiotic","acetotacetate (-H2O)",84,1655,5.08
"5cm-end_SR_150d_FAD_saturated","Abiotic","acetylation (-H2O)",5,1655,0.3
"5cm-end_SR_150d_FAD_saturated","Abiotic","C2H2",384,1655,23.2
"5cm-end_SR_150d_FAD_saturated","Abiotic","Carboxylation",5,1655,0.3
"5cm-end_SR_150d_FAD_saturated","Abiotic","condensation/dehydration",4,1655,0.24
"5cm-end_SR_150d_FAD_saturated","Abiotic","Formic Acid (-H2O)",10,1655,0.6
"5cm-end_SR_150d_FAD_saturated","Abiotic","glyoxylate (-H2O)",7,1655,0.42
"5cm-end_SR_150d_FAD_saturated","Abiotic","H2S",8,1655,0.48
"5cm-end_SR_150d_FAD_saturated","Abiotic","hydrogenation/dehydrogenation",4,1655,0.24
"5cm-end_SR_150d_FAD_saturated","Abiotic","hydroxylation (-H)",5,1655,0.3
"5cm-end_SR_150d_FAD_saturated","Abiotic","Inorganic Phosphate",2,1655,0.12
"5cm-end_SR_150d_FAD_saturated","Abiotic","NO3-",1,1655,0.06
"5cm-end_SR_150d_FAD_saturated","Abiotic","SO42-",1,1655,0.06
"5cm-end_SR_150d_FAD_saturated","Biotic","Alanine",3,1655,0.18
"5cm-end_SR_150d_FAD_saturated","Biotic","Aspartic Acid",1,1655,0.06
"5cm-end_SR_150d_FAD_saturated","Biotic","carbamoyl P transfer (-H2PO4)",1,1655,0.06
"5cm-end_SR_150d_FAD_saturated","Biotic","CH4_O",361,1655,21.81
"5cm-end_SR_150d_FAD_saturated","Biotic","Cystine",2,1655,0.12
"5cm-end_SR_150d_FAD_saturated","Biotic","deoxythymidine 5' diphosphate (-H2O)",1,1655,0.06
"5cm-end_SR_150d_FAD_saturated","Biotic","Glutamic Acid",2,1655,0.12
"5cm-end_SR_150d_FAD_saturated","Biotic","Glycine",1,1655,0.06
"5cm-end_SR_150d_FAD_saturated","Biotic","Isoleucine",1,1655,0.06
"5cm-end_SR_150d_FAD_saturated","Biotic","malonyl group (-H2O)",231,1655,13.96
"5cm-end_SR_150d_FAD_saturated","Biotic","NH_CH2",3,1655,0.18
"5cm-end_SR_150d_FAD_saturated","Biotic","palmitoylation (-H2O)",22,1655,1.33
"5cm-end_SR_150d_FAD_saturated","Biotic","Phenylalanine",10,1655,0.6
"5cm-end_SR_150d_FAD_saturated","Biotic","Proline",1,1655,0.06
"5cm-end_SR_150d_FAD_saturated","Biotic","secondary amine",2,1655,0.12
"5cm-end_SR_150d_FAD_saturated","Biotic","Serine",75,1655,4.53
"5cm-end_SR_150d_FAD_saturated","Biotic","Threonine",1,1655,0.06
"5cm-end_SR_150d_FAD_saturated","Biotic","uridine 5' diphosphate (-H2O)",1,1655,0.06
"5cm-end_SR_150d_FAD_saturated","both","C6H10O5",98,1655,5.92
"5cm-end_SR_150d_FAD_saturated","both","C6H10O6",86,1655,5.2
"5cm-end_SR_150d_FAD_saturated","both","D-Ribose (-H2O) (ribosylation)",3,1655,0.18
"5cm-end_SR_150d_FAD_saturated","both","disaccharide (-H2O)",10,1655,0.6
"5cm-end_SR_150d_FAD_saturated","both","erythose (-H2O)",208,1655,12.57
"5cm-end_SR_150d_FAD_saturated","both","Glucuronic Acid (-H2O)",11,1655,0.66
"5cm-end_SR_30d_CW_instant chemistry","Abiotic","acetotacetate (-H2O)",77,1455,5.29
"5cm-end_SR_30d_CW_instant chemistry","Abiotic","acetylation (-H2O)",5,1455,0.34
"5cm-end_SR_30d_CW_instant chemistry","Abiotic","C2H2",346,1455,23.78
"5cm-end_SR_30d_CW_instant chemistry","Abiotic","Carboxylation",10,1455,0.69
"5cm-end_SR_30d_CW_instant chemistry","Abiotic","condensation/dehydration",3,1455,0.21
"5cm-end_SR_30d_CW_instant chemistry","Abiotic","ethyl addition (-H2O)",1,1455,0.07
"5cm-end_SR_30d_CW_instant chemistry","Abiotic","Formic Acid (-H2O)",9,1455,0.62
"5cm-end_SR_30d_CW_instant chemistry","Abiotic","glyoxylate (-H2O)",8,1455,0.55
"5cm-end_SR_30d_CW_instant chemistry","Abiotic","H2S",10,1455,0.69
"5cm-end_SR_30d_CW_instant chemistry","Abiotic","hydrogenation/dehydrogenation",4,1455,0.27
"5cm-end_SR_30d_CW_instant chemistry","Abiotic","hydroxylation (-H)",8,1455,0.55
"5cm-end_SR_30d_CW_instant chemistry","Abiotic","NO3-",1,1455,0.07
"5cm-end_SR_30d_CW_instant chemistry","Biotic","Alanine",2,1455,0.14
"5cm-end_SR_30d_CW_instant chemistry","Biotic","Arginine",9,1455,0.62
"5cm-end_SR_30d_CW_instant chemistry","Biotic","Asparagine",1,1455,0.07
"5cm-end_SR_30d_CW_instant chemistry","Biotic","Aspartic Acid",2,1455,0.14
"5cm-end_SR_30d_CW_instant chemistry","Biotic","biotinyl (-H2O)",1,1455,0.07
"5cm-end_SR_30d_CW_instant chemistry","Biotic","CH4_O",323,1455,22.2
"5cm-end_SR_30d_CW_instant chemistry","Biotic","Cysteine",1,1455,0.07
"5cm-end_SR_30d_CW_instant chemistry","Biotic","Glutamic Acid",2,1455,0.14
"5cm-end_SR_30d_CW_instant chemistry","Biotic","Glycine",1,1455,0.07
"5cm-end_SR_30d_CW_instant chemistry","Biotic","guanosine (-H2O)",1,1455,0.07
"5cm-end_SR_30d_CW_instant chemistry","Biotic","Isoleucine",1,1455,0.07
"5cm-end_SR_30d_CW_instant chemistry","Biotic","malonyl group (-H2O)",204,1455,14.02
"5cm-end_SR_30d_CW_instant chemistry","Biotic","NH_CH2",3,1455,0.21
"5cm-end_SR_30d_CW_instant chemistry","Biotic","palmitoylation (-H2O)",16,1455,1.1
"5cm-end_SR_30d_CW_instant chemistry","Biotic","Phenylalanine",6,1455,0.41
"5cm-end_SR_30d_CW_instant chemistry","Biotic","secondary amine",1,1455,0.07
"5cm-end_SR_30d_CW_instant chemistry","Biotic","Serine",83,1455,5.7
"5cm-end_SR_30d_CW_instant chemistry","Biotic","Threonine",2,1455,0.14
"5cm-end_SR_30d_CW_instant chemistry","Biotic","urea addition (-H)",1,1455,0.07
"5cm-end_SR_30d_CW_instant chemistry","both","C6H10O5",82,1455,5.64
"5cm-end_SR_30d_CW_instant chemistry","both","C6H10O6",53,1455,3.64
"5cm-end_SR_30d_CW_instant chemistry","both","D-Ribose (-H2O) (ribosylation)",2,1455,0.14
"5cm-end_SR_30d_CW_instant chemistry","both","disaccharide (-H2O)",2,1455,0.14
"5cm-end_SR_30d_CW_instant chemistry","both","erythose (-H2O)",161,1455,11.07
"5cm-end_SR_30d_CW_instant chemistry","both","Glucuronic Acid (-H2O)",12,1455,0.82
"5cm-end_SR_30d_CW_instant chemistry","both","transamination (-O)",1,1455,0.07
"5cm-end_SR_30d_CW_saturated","Abiotic","acetotacetate (-H2O)",93,1779,5.23
"5cm-end_SR_30d_CW_saturated","Abiotic","acetylation (-H2O)",6,1779,0.34
"5cm-end_SR_30d_CW_saturated","Abiotic","C2H2",405,1779,22.77
"5cm-end_SR_30d_CW_saturated","Abiotic","Carboxylation",5,1779,0.28
"5cm-end_SR_30d_CW_saturated","Abiotic","condensation/dehydration",5,1779,0.28
"5cm-end_SR_30d_CW_saturated","Abiotic","ethyl addition (-H2O)",1,1779,0.06
"5cm-end_SR_30d_CW_saturated","Abiotic","Formic Acid (-H2O)",11,1779,0.62
"5cm-end_SR_30d_CW_saturated","Abiotic","glyoxylate (-H2O)",8,1779,0.45
"5cm-end_SR_30d_CW_saturated","Abiotic","H2S",11,1779,0.62
"5cm-end_SR_30d_CW_saturated","Abiotic","hydrogenation/dehydrogenation",4,1779,0.22
"5cm-end_SR_30d_CW_saturated","Abiotic","hydroxylation (-H)",5,1779,0.28
"5cm-end_SR_30d_CW_saturated","Abiotic","Inorganic Phosphate",2,1779,0.11
"5cm-end_SR_30d_CW_saturated","Abiotic","methanol (-H2O)",1,1779,0.06
"5cm-end_SR_30d_CW_saturated","Abiotic","NO3-",2,1779,0.11
"5cm-end_SR_30d_CW_saturated","Abiotic","SO42-",1,1779,0.06
"5cm-end_SR_30d_CW_saturated","Biotic","Alanine",3,1779,0.17
"5cm-end_SR_30d_CW_saturated","Biotic","Aspartic Acid",1,1779,0.06
"5cm-end_SR_30d_CW_saturated","Biotic","carbamoyl P transfer (-H2PO4)",1,1779,0.06
"5cm-end_SR_30d_CW_saturated","Biotic","CH4_O",391,1779,21.98
"5cm-end_SR_30d_CW_saturated","Biotic","Glutamic Acid",2,1779,0.11
"5cm-end_SR_30d_CW_saturated","Biotic","Glycine",1,1779,0.06
"5cm-end_SR_30d_CW_saturated","Biotic","Isoleucine",1,1779,0.06
"5cm-end_SR_30d_CW_saturated","Biotic","isoprene addition (-H)",1,1779,0.06
"5cm-end_SR_30d_CW_saturated","Biotic","malonyl group (-H2O)",248,1779,13.94
"5cm-end_SR_30d_CW_saturated","Biotic","NH_CH2",5,1779,0.28
"5cm-end_SR_30d_CW_saturated","Biotic","palmitoylation (-H2O)",23,1779,1.29
"5cm-end_SR_30d_CW_saturated","Biotic","Phenylalanine",13,1779,0.73
"5cm-end_SR_30d_CW_saturated","Biotic","Proline",1,1779,0.06
"5cm-end_SR_30d_CW_saturated","Biotic","secondary amine",2,1779,0.11
"5cm-end_SR_30d_CW_saturated","Biotic","Serine",83,1779,4.67
"5cm-end_SR_30d_CW_saturated","Biotic","Threonine",1,1779,0.06
"5cm-end_SR_30d_CW_saturated","Biotic","urea addition (-H)",1,1779,0.06
"5cm-end_SR_30d_CW_saturated","both","C6H10O5",109,1779,6.13
"5cm-end_SR_30d_CW_saturated","both","C6H10O6",96,1779,5.4
"5cm-end_SR_30d_CW_saturated","both","D-Ribose (-H2O) (ribosylation)",3,1779,0.17
"5cm-end_SR_30d_CW_saturated","both","disaccharide (-H2O)",9,1779,0.51
"5cm-end_SR_30d_CW_saturated","both","erythose (-H2O)",213,1779,11.97
"5cm-end_SR_30d_CW_saturated","both","Glucuronic Acid (-H2O)",11,1779,0.62
"5cm-end_SR_30d_FAD_instant chemistry","Abiotic","acetotacetate (-H2O)",98,1847,5.31
"5cm-end_SR_30d_FAD_instant chemistry","Abiotic","acetylation (-H2O)",6,1847,0.32
"5cm-end_SR_30d_FAD_instant chemistry","Abiotic","C2H2",429,1847,23.23
"5cm-end_SR_30d_FAD_instant chemistry","Abiotic","Carboxylation",8,1847,0.43
"5cm-end_SR_30d_FAD_instant chemistry","Abiotic","condensation/dehydration",2,1847,0.11
"5cm-end_SR_30d_FAD_instant chemistry","Abiotic","ethyl addition (-H2O)",1,1847,0.05
"5cm-end_SR_30d_FAD_instant chemistry","Abiotic","Formic Acid (-H2O)",10,1847,0.54
"5cm-end_SR_30d_FAD_instant chemistry","Abiotic","glyoxylate (-H2O)",10,1847,0.54
"5cm-end_SR_30d_FAD_instant chemistry","Abiotic","H2S",13,1847,0.7
"5cm-end_SR_30d_FAD_instant chemistry","Abiotic","hydrogenation/dehydrogenation",4,1847,0.22
"5cm-end_SR_30d_FAD_instant chemistry","Abiotic","hydroxylation (-H)",8,1847,0.43
"5cm-end_SR_30d_FAD_instant chemistry","Abiotic","Inorganic Phosphate",2,1847,0.11
"5cm-end_SR_30d_FAD_instant chemistry","Abiotic","NH4+",1,1847,0.05
"5cm-end_SR_30d_FAD_instant chemistry","Abiotic","NO3-",3,1847,0.16
"5cm-end_SR_30d_FAD_instant chemistry","Abiotic","SO42-",1,1847,0.05
"5cm-end_SR_30d_FAD_instant chemistry","Biotic","Alanine",2,1847,0.11
"5cm-end_SR_30d_FAD_instant chemistry","Biotic","Arginine",9,1847,0.49
"5cm-end_SR_30d_FAD_instant chemistry","Biotic","Asparagine",1,1847,0.05
"5cm-end_SR_30d_FAD_instant chemistry","Biotic","Aspartic Acid",2,1847,0.11
"5cm-end_SR_30d_FAD_instant chemistry","Biotic","biotinyl (-H2O)",2,1847,0.11
"5cm-end_SR_30d_FAD_instant chemistry","Biotic","CH4_O",408,1847,22.09
"5cm-end_SR_30d_FAD_instant chemistry","Biotic","Glutamic Acid",3,1847,0.16
"5cm-end_SR_30d_FAD_instant chemistry","Biotic","Glycine",1,1847,0.05
"5cm-end_SR_30d_FAD_instant chemistry","Biotic","Isoleucine",2,1847,0.11
"5cm-end_SR_30d_FAD_instant chemistry","Biotic","malonyl group (-H2O)",244,1847,13.21
"5cm-end_SR_30d_FAD_instant chemistry","Biotic","NH_CH2",5,1847,0.27
"5cm-end_SR_30d_FAD_instant chemistry","Biotic","palmitoylation (-H2O)",20,1847,1.08
"5cm-end_SR_30d_FAD_instant chemistry","Biotic","Phenylalanine",7,1847,0.38
"5cm-end_SR_30d_FAD_instant chemistry","Biotic","Proline",1,1847,0.05
"5cm-end_SR_30d_FAD_instant chemistry","Biotic","secondary amine",2,1847,0.11
"5cm-end_SR_30d_FAD_instant chemistry","Biotic","Serine",107,1847,5.79
"5cm-end_SR_30d_FAD_instant chemistry","Biotic","Threonine",2,1847,0.11
"5cm-end_SR_30d_FAD_instant chemistry","Biotic","urea addition (-H)",1,1847,0.05
"5cm-end_SR_30d_FAD_instant chemistry","both","C6H10O5",108,1847,5.85
"5cm-end_SR_30d_FAD_instant chemistry","both","C6H10O6",85,1847,4.6
"5cm-end_SR_30d_FAD_instant chemistry","both","D-Ribose (-H2O) (ribosylation)",4,1847,0.22
"5cm-end_SR_30d_FAD_instant chemistry","both","disaccharide (-H2O)",9,1847,0.49
"5cm-end_SR_30d_FAD_instant chemistry","both","erythose (-H2O)",215,1847,11.64
"5cm-end_SR_30d_FAD_instant chemistry","both","Glucuronic Acid (-H2O)",11,1847,0.6
"5cm-end_SR_30d_FAD_saturated","Abiotic","acetotacetate (-H2O)",83,1654,5.02
"5cm-end_SR_30d_FAD_saturated","Abiotic","acetylation (-H)",2,1654,0.12
"5cm-end_SR_30d_FAD_saturated","Abiotic","acetylation (-H2O)",6,1654,0.36
"5cm-end_SR_30d_FAD_saturated","Abiotic","C2H2",372,1654,22.49
"5cm-end_SR_30d_FAD_saturated","Abiotic","Carboxylation",5,1654,0.3
"5cm-end_SR_30d_FAD_saturated","Abiotic","CHO2",1,1654,0.06
"5cm-end_SR_30d_FAD_saturated","Abiotic","condensation/dehydration",4,1654,0.24
"5cm-end_SR_30d_FAD_saturated","Abiotic","Formic Acid (-H2O)",10,1654,0.6
"5cm-end_SR_30d_FAD_saturated","Abiotic","glyoxylate (-H2O)",8,1654,0.48
"5cm-end_SR_30d_FAD_saturated","Abiotic","H2S",8,1654,0.48
"5cm-end_SR_30d_FAD_saturated","Abiotic","hydrogenation/dehydrogenation",4,1654,0.24
"5cm-end_SR_30d_FAD_saturated","Abiotic","hydroxylation (-H)",5,1654,0.3
